REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
State,al,2020,27,1.32833,1.32833,,,0,,,,485,92,36512
State,al,2020,28,1.61092,1.61092,,,0,,,,654,92,40598
State,al,2020,29,1.59051,1.59051,,,0,,,,614,92,38604
State,al,2020,30,1.22651,1.22651,,,0,,,,470,92,38320
State,al,2020,31,1.15372,1.15372,,,0,,,,435,92,37704
State,al,2020,32,1.00162,1.00162,,,0,,,,377,92,37639
State,al,2020,33,0.927704,0.927704,,,0,,,,343,92,36973
State,al,2020,34,0.93915,0.93915,,,0,,,,338,92,35990
State,al,2020,35,0.93497,0.93497,,,0,,,,336,92,35937
State,al,2020,36,1.04627,1.04627,,,0,,,,372,92,35555
State,al,2020,37,0.994187,0.994187,,,0,,,,366,92,36814
State,al,2020,38,0.986942,0.986942,,,0,,,,359,91,36375
State,al,2020,39,1.05884,1.05884,,,0,,,,397,92,37494
State,al,2020,40,1.11117,1.11117,,,0,,,,408,96,36718
State,al,2020,41,1.13246,1.13246,,,0,,,,435,96,38412
State,al,2020,42,1.21625,1.21625,,,0,,,,464,96,38150
State,al,2020,43,1.29847,1.29847,,,0,,,,500,96,38507
State,al,2020,44,1.09974,1.09974,,,0,,,,404,96,36736
State,al,2020,45,1.34503,1.34503,,,0,,,,535,96,39776
State,al,2020,46,1.16244,1.16244,,,0,,,,508,96,43701
State,al,2020,47,1.34523,1.34523,,,0,,,,573,95,42595
State,al,2020,48,1.40949,1.40949,,,0,,,,515,93,36538
State,al,2020,49,1.44176,1.44176,,,0,,,,603,95,41824
State,al,2020,50,1.52792,1.52792,,,0,,,,638,95,41756
State,al,2020,51,1.46654,1.46654,,,0,,,,592,94,40367
State,al,2020,52,1.53283,1.53283,,,0,,,,532,93,34707
State,al,2020,53,1.65359,1.65359,,,0,,,,664,94,40155
State,al,2021,1,1.48634,1.48634,,,0,,,,616,94,41444
State,al,2021,2,1.30685,1.30685,,,0,,,,502,94,38413
State,al,2021,3,1.11555,1.11555,,,0,,,,438,94,39263
State,al,2021,4,1.31458,1.31458,,,0,,,,515,92,39176
State,al,2021,5,1.37337,1.37337,,,0,,,,521,94,37936
State,al,2021,6,1.27459,1.27459,,,0,,,,482,94,37816
State,al,2021,7,0.948261,0.948261,,,0,,,,320,92,33746
State,al,2021,8,1.0061,1.0061,,,0,,,,391,94,38863
State,al,2021,9,0.922419,0.922419,,,0,,,,341,94,36968
State,al,2021,10,0.991837,0.991837,,,0,,,,373,93,37607
State,al,2021,11,0.977696,0.977696,,,0,,,,352,94,36003
State,al,2021,12,1.01133,1.01133,,,0,,,,382,93,37772
State,al,2021,13,0.86463,0.86463,,,0,,,,326,93,37704
State,al,2021,14,1.09112,1.09112,,,0,,,,439,93,40234
State,al,2021,15,1.14724,1.14724,,,0,,,,464,92,40445
State,al,2021,16,1.2795,1.2795,,,0,,,,534,94,41735
State,al,2021,17,1.42807,1.42807,,,0,,,,612,94,42855
State,al,2021,18,1.60701,1.60701,,,0,,,,673,94,41879
State,al,2021,19,1.66154,1.66154,,,0,,,,692,94,41648
State,al,2021,20,1.51433,1.51433,,,0,,,,640,93,42263
State,al,2021,21,1.45723,1.45723,,,0,,,,587,94,40282
State,al,2021,22,1.40336,1.40336,,,0,,,,540,94,38479
State,al,2021,23,1.27709,1.27709,,,0,,,,498,94,38995
State,al,2021,24,1.04312,1.04312,,,0,,,,412,93,39497
State,al,2021,25,1.11769,1.11769,,,0,,,,432,93,38651
State,al,2021,26,1.17794,1.17794,,,0,,,,452,93,38372
State,al,2021,27,1.1695,1.1695,,,0,,,,460,93,39333
State,al,2021,28,1.38504,1.38504,,,0,,,,555,93,40071
State,al,2021,29,1.64167,1.64167,,,0,,,,694,93,42274
State,al,2021,30,1.66756,1.66756,,,0,,,,778,93,46655
State,al,2021,31,1.9494,1.9494,,,0,,,,917,93,47040
State,al,2021,32,1.90421,1.90421,,,0,,,,928,92,48734
State,al,2021,33,2.16364,2.16364,,,0,,,,1058,93,48899
State,al,2021,34,2.64229,2.64229,,,0,,,,1324,92,50108
State,al,2021,35,2.38914,2.38914,,,0,,,,1112,93,46544
State,al,2021,36,2.15564,2.15564,,,0,,,,967,93,44859
State,al,2021,37,1.65406,1.65406,,,0,,,,704,93,42562
State,al,2021,38,1.63054,1.63054,,,0,,,,659,92,40416
State,al,2021,39,1.72235,1.72235,,,0,,,,699,93,40584
State,al,2021,40,1.62021,1.62021,,,0,,,,765,107,47216
State,al,2021,41,1.55095,1.55095,,,0,,,,743,108,47906
State,al,2021,42,1.62996,1.62996,,,0,,,,772,109,47363
State,al,2021,43,1.73286,1.73286,,,0,,,,767,97,44262
State,al,2021,44,1.87946,1.87946,,,0,,,,856,100,45545
State,al,2021,45,2.29406,2.29406,,,0,,,,997,99,43460
State,al,2021,46,2.47611,2.47611,,,0,,,,1184,101,47817
State,al,2021,47,2.54058,2.54058,,,0,,,,1011,94,39794
State,al,2021,48,2.4477,2.4477,,,0,,,,1321,110,53969
State,al,2021,49,2.93129,2.93129,,,0,,,,1518,109,51786
State,al,2021,50,3.24416,3.24416,,,0,,,,1671,109,51508
State,al,2021,51,3.98073,3.98073,,,0,,,,2033,108,51071
State,al,2021,52,5.45509,5.45509,,,0,,,,3445,110,63152
State,al,2022,1,4.4279,4.4279,,,0,,,,2712,107,61248
State,al,2022,2,4.10157,4.10157,,,0,,,,2410,107,58758
State,al,2022,3,3.41391,3.41391,,,0,,,,1795,109,52579
State,al,2022,4,2.50952,2.50952,,,0,,,,1213,107,48336
State,al,2022,5,2.00159,2.00159,,,0,,,,756,100,37770
State,al,2022,6,1.32114,1.32114,,,0,,,,686,108,51925
State,al,2022,7,1.57621,1.57621,,,0,,,,706,109,44791
State,al,2022,8,1.43003,1.43003,,,0,,,,646,108,45174
State,al,2022,9,1.40172,1.40172,,,0,,,,610,107,43518
State,al,2022,10,1.49013,1.49013,,,0,,,,656,109,44023
State,al,2022,11,1.35817,1.35817,,,0,,,,606,108,44619
State,al,2022,12,1.49064,1.49064,,,0,,,,644,107,43203
State,al,2022,13,1.28148,1.28148,,,0,,,,572,105,44636
State,al,2022,14,1.20118,1.20118,,,0,,,,541,104,45039
State,al,2022,15,1.43505,1.43505,,,0,,,,646,108,45016
State,al,2022,16,1.54888,1.54888,,,0,,,,707,108,45646
State,al,2022,17,1.46884,1.46884,,,0,,,,704,108,47929
State,al,2022,18,1.54013,1.54013,,,0,,,,739,108,47983
State,al,2022,19,1.56359,1.56359,,,0,,,,762,109,48734
State,al,2022,20,1.42276,1.42276,,,0,,,,703,109,49411
State,al,2022,21,1.4815,1.4815,,,0,,,,719,105,48532
State,al,2022,22,1.39517,1.39517,,,0,,,,642,93,46016
State,al,2022,23,1.30708,1.30708,,,0,,,,650,104,49729
State,al,2022,24,1.39994,1.39994,,,0,,,,704,107,50288
State,al,2022,25,1.50326,1.50326,,,0,,,,743,105,49426
State,al,2022,26,1.59725,1.59725,,,0,,,,795,106,49773
State,al,2022,27,1.7191,1.7191,,,0,,,,876,105,50957
State,al,2022,28,1.77548,1.77548,,,0,,,,861,100,48494
State,al,2022,29,1.39829,1.39829,,,0,,,,791,103,56569
State,al,2022,30,1.52364,1.52364,,,0,,,,827,102,54278
State,al,2022,31,1.39767,1.39767,,,0,,,,774,104,55378
State,al,2022,32,1.4782,1.4782,,,0,,,,791,104,53511
State,al,2022,33,1.69216,1.69216,,,0,,,,979,105,57855
State,al,2022,34,2.21621,2.21621,,,0,,,,1277,105,57621
State,al,2022,35,2.05748,2.05748,,,0,,,,1207,105,58664
State,al,2022,36,2.03738,2.03738,,,0,,,,1139,105,55905
State,al,2022,37,1.79099,1.79099,,,0,,,,1055,107,58906
State,al,2022,38,1.9431,1.9431,,,0,,,,1142,107,58772
State,al,2022,39,2.38387,2.38387,,,0,,,,1302,97,54617
State,al,2022,40,3.04534,3.04534,,,0,,,,1436,105,47154
State,al,2022,41,4.09508,4.09508,,,0,,,,2324,108,56751
State,al,2022,42,5.4292,5.4292,,,0,,,,2831,105,52144
State,al,2022,43,10.2737,10.2737,,,0,,,,5912,107,57545
State,al,2022,44,11.5412,11.5412,,,0,,,,6688,106,57949
State,al,2022,45,8.55034,8.55034,,,0,,,,4298,108,50267
State,al,2022,46,6.9431,6.9431,,,0,,,,3369,108,48523
State,al,2022,47,7.48371,7.48371,,,0,,,,3400,104,45432
State,al,2022,48,6.18675,6.18675,,,0,,,,3240,108,52370
State,al,2022,49,4.65066,4.65066,,,0,,,,2343,107,50380
State,al,2022,50,4.16466,4.16466,,,0,,,,1902,107,45670
State,al,2022,51,3.98366,3.98366,,,0,,,,1707,104,42850
State,al,2022,52,4.22199,4.22199,,,0,,,,1946,105,46092
State,al,2023,1,3.41889,3.41889,,,0,,,,1681,103,49168
State,al,2023,2,2.64606,2.64606,,,0,,,,1250,106,47240
State,al,2023,3,2.43721,2.43721,,,0,,,,1147,103,47062
State,al,2023,4,2.92505,2.92505,,,0,,,,1334,101,45606
State,al,2023,5,2.7485,2.7485,,,0,,,,1335,106,48572
State,al,2023,6,2.69995,2.69995,,,0,,,,1350,106,50001
State,al,2023,7,2.57543,2.57543,,,0,,,,1253,107,48652
State,al,2023,8,2.32132,2.32132,,,0,,,,1128,105,48593
State,al,2023,9,1.96316,1.96316,,,0,,,,841,105,42839
State,al,2023,10,1.88344,1.88344,,,0,,,,891,105,47307
State,al,2023,11,1.89721,1.89721,,,0,,,,873,105,46015
State,al,2023,12,1.88851,1.88851,,,0,,,,894,104,47339
State,al,2023,13,1.68047,1.68047,,,0,,,,783,106,46594
State,al,2023,14,1.51119,1.51119,,,0,,,,706,106,46718
State,al,2023,15,1.60424,1.60424,,,0,,,,750,104,46751
State,al,2023,16,1.62293,1.62293,,,0,,,,770,104,47445
State,al,2023,17,1.66402,1.66402,,,0,,,,795,104,47776
State,al,2023,18,1.77523,1.77523,,,0,,,,789,104,44445
State,al,2023,19,1.62275,1.62275,,,0,,,,744,104,45848
State,al,2023,20,1.54993,1.54993,,,0,,,,736,104,47486
State,al,2023,21,1.43912,1.43912,,,0,,,,622,103,43221
State,al,2023,22,1.5171,1.5171,,,0,,,,684,105,45086
State,al,2023,23,1.25688,1.25688,,,0,,,,573,105,45589
State,al,2023,24,1.2226,1.2226,,,0,,,,551,104,45068
State,al,2023,25,0.945887,0.945887,,,0,,,,412,100,43557
State,al,2023,26,0.889341,0.889341,,,0,,,,411,103,46214
State,al,2023,27,0.955751,0.955751,,,0,,,,424,103,44363
State,al,2023,28,1.03954,1.03954,,,0,,,,489,104,47040
State,al,2023,29,0.982428,0.982428,,,0,,,,459,105,46721
State,al,2023,30,1.12971,1.12971,,,0,,,,509,103,45056
State,al,2023,31,1.204,1.204,,,0,,,,566,103,47010
State,al,2023,32,1.54112,1.54112,,,0,,,,730,103,47368
State,al,2023,33,2.0193,2.0193,,,0,,,,1059,106,52444
State,al,2023,34,2.88104,2.88104,,,0,,,,1588,105,55119
State,al,2023,35,2.91864,2.91864,,,0,,,,1531,105,52456
State,al,2023,36,2.66942,2.66942,,,0,,,,1342,104,50273
State,al,2023,37,2.45425,2.45425,,,0,,,,1097,104,44698
State,al,2023,38,2.2965,2.2965,,,0,,,,1023,106,44546
State,al,2023,39,2.27381,2.27381,,,0,,,,1006,105,44243
State,al,2023,40,2.386,2.386,,,0,,,,1024,106,42917
State,al,2023,41,2.46835,2.46835,,,0,,,,1045,108,42336
State,al,2023,42,2.80341,2.80341,,,0,,,,1121,101,39987
State,al,2023,43,3.16711,3.16711,,,0,,,,1368,108,43194
State,al,2023,44,3.65208,3.65208,,,0,,,,1517,106,41538
State,al,2023,45,4.93639,4.93639,,,0,,,,2231,107,45195
State,al,2023,46,5.3301,5.3301,,,0,,,,2481,108,46547
State,al,2023,47,5.14156,5.14156,,,0,,,,2043,105,39735
State,al,2023,48,5.16425,5.16425,,,0,,,,2311,106,44750
State,al,2023,49,6.38144,6.38144,,,0,,,,2913,107,45648
State,al,2023,50,8.49257,8.49257,,,0,,,,3951,108,46523
State,al,2023,51,9.82844,9.82844,,,0,,,,4669,107,47505
State,al,2023,52,10.11,10.11,,,0,,,,4568,106,45183
State,al,2024,1,8.12453,8.12453,,,0,,,,3557,106,43781
State,al,2024,2,6.12764,6.12764,,,0,,,,2529,108,41272
State,al,2024,3,5.30737,5.30737,,,0,,,,1908,100,35950
State,al,2024,4,4.68665,4.68665,,,0,,,,1987,107,42397
State,al,2024,5,4.41066,4.41066,,,0,,,,1880,108,42624
State,al,2024,6,4.69107,4.69107,,,0,,,,2072,108,44169
State,al,2024,7,4.31131,4.31131,,,0,,,,1776,107,41194
State,al,2024,8,3.96771,3.96771,,,0,,,,1676,108,42241
State,al,2024,9,3.7629,3.7629,,,0,,,,1568,106,41670
State,al,2024,10,3.15863,3.15863,,,0,,,,1318,108,41727
State,al,2024,11,2.83432,2.83432,,,0,,,,1164,108,41068
State,al,2024,12,2.784,2.784,,,0,,,,1144,108,41092
State,al,2024,13,2.55541,2.55541,,,0,,,,1018,108,39837
State,al,2024,14,2.50371,2.50371,,,0,,,,1047,107,41818
State,al,2024,15,2.31677,2.31677,,,0,,,,948,107,40919
State,al,2024,16,2.02084,2.02084,,,0,,,,861,106,42606
State,al,2024,17,1.96357,1.96357,,,0,,,,830,106,42270
State,al,2024,18,2.04792,2.04792,,,0,,,,871,108,42531
State,al,2024,19,1.86274,1.86274,,,0,,,,770,107,41337
State,al,2024,20,1.72032,1.72032,,,0,,,,675,107,39237
State,al,2024,21,1.76868,1.76868,,,0,,,,725,106,40991
State,al,2024,22,1.52171,1.52171,,,0,,,,619,106,40678
State,al,2024,23,1.29153,1.29153,,,0,,,,531,100,41114
State,al,2024,24,1.34867,1.34867,,,0,,,,536,100,39743
State,al,2024,25,1.20009,1.20009,,,0,,,,477,101,39747
State,al,2024,26,1.15982,1.15982,,,0,,,,463,101,39920
State,al,2024,27,1.16488,1.16488,,,0,,,,440,104,37772
State,al,2024,28,1.24518,1.24518,,,0,,,,510,105,40958
State,al,2024,29,1.52368,1.52368,,,0,,,,593,101,38919
State,al,2024,30,1.4317,1.4317,,,0,,,,556,101,38835
State,al,2024,31,1.58126,1.58126,,,0,,,,652,101,41233
State,al,2024,32,2.01619,2.01619,,,0,,,,874,105,43349
State,al,2024,33,2.18368,2.18368,,,0,,,,1001,103,45840
State,al,2024,34,2.54269,2.54269,,,0,,,,1233,106,48492
State,al,2024,35,2.7305,2.7305,,,0,,,,1269,107,46475
State,al,2024,36,2.18421,2.18421,,,0,,,,964,106,44135
State,al,2024,37,1.97665,1.97665,,,0,,,,750,104,37943
State,al,2024,38,1.66686,1.66686,,,0,,,,721,104,43255
State,al,2024,39,1.88365,1.88365,,,0,,,,803,104,42630
State,al,2024,40,1.70306,1.70306,,,0,,,,758,106,44508
State,al,2024,41,1.82613,1.82613,,,0,,,,806,104,44137
State,al,2024,42,2.01255,2.01255,,,0,,,,856,103,42533
State,al,2024,43,2.12539,2.12539,,,0,,,,975,102,45874
State,al,2024,44,2.3468,2.3468,,,0,,,,1065,104,45381
State,al,2024,45,2.35658,2.35658,,,0,,,,1075,102,45617
State,al,2024,46,2.69706,2.69706,,,0,,,,1215,103,45049
State,al,2024,47,2.75663,2.75663,,,0,,,,1235,102,44801
State,al,2024,48,3.74575,3.74575,,,0,,,,1455,101,38844
State,al,2024,49,3.41565,3.41565,,,0,,,,1480,97,43330
State,al,2024,50,4.71214,4.71214,,,0,,,,2214,104,46985
State,al,2024,51,7.23753,7.23753,,,0,,,,3544,104,48967
State,al,2024,52,9.69604,9.69604,,,0,,,,4402,97,45400
State,al,2025,1,7.74947,7.74947,,,0,,,,3650,104,47100
State,al,2025,2,5.8161,5.8161,,,0,,,,2427,102,41729
State,al,2025,3,5.8679,5.8679,,,0,,,,2722,105,46388
State,al,2025,4,7.54094,7.54094,,,0,,,,3062,103,40605
State,al,2025,5,7.40594,7.40594,,,0,,,,3551,104,47948
State,al,2025,6,6.96688,6.96688,,,0,,,,3399,105,48788
State,al,2025,7,5.34135,5.34135,,,0,,,,2355,105,44090
State,al,2025,8,4.33779,4.33779,,,0,,,,1879,104,43317
State,al,2025,9,4.42918,4.42918,,,0,,,,2012,105,45426
State,al,2025,10,4.14048,4.14048,,,0,,,,1818,103,43908
State,al,2025,11,3.56563,3.56563,,,0,,,,1580,103,44312
State,al,2025,12,2.88559,2.88559,,,0,,,,1275,103,44185
State,al,2025,13,2.3915,2.3915,,,0,,,,1004,104,41982
State,al,2025,14,1.82474,1.82474,,,0,,,,733,102,40170
State,al,2025,15,1.51962,1.51962,,,0,,,,639,103,42050
State,al,2025,16,1.68411,1.68411,,,0,,,,713,103,42337
State,al,2025,17,1.61473,1.61473,,,0,,,,712,104,44094
State,al,2025,18,1.57688,1.57688,,,0,,,,675,103,42806
State,al,2025,19,1.46102,1.46102,,,0,,,,633,103,43326
State,al,2025,20,1.44158,1.44158,,,0,,,,627,104,43494
State,al,2025,21,1.28139,1.28139,,,0,,,,544,103,42454
State,al,2025,22,1.44533,1.44533,,,0,,,,589,100,40752
State,al,2025,23,1.17325,1.17325,,,0,,,,476,98,40571
State,al,2025,24,0.990675,0.990675,,,0,,,,392,103,39569
State,al,2025,25,0.98892,0.98892,,,0,,,,382,100,38628
State,al,2025,26,0.897336,0.897336,,,0,,,,356,99,39673
State,al,2025,27,0.866484,0.866484,,,0,,,,335,102,38662
State,al,2025,28,0.884451,0.884451,,,0,,,,372,100,42060
State,al,2025,29,0.776648,0.776648,,,0,,,,323,99,41589
State,al,2025,30,0.961266,0.961266,,,0,,,,407,100,42340
State,al,2025,31,0.90116,0.90116,,,0,,,,376,100,41724
State,al,2025,32,1.0205,1.0205,,,0,,,,432,102,42332
State,al,2025,33,1.42737,1.42737,,,0,,,,612,97,42876
State,al,2025,34,2.02868,2.02868,,,0,,,,952,103,46927
State,al,2025,35,2.14433,2.14433,,,0,,,,999,101,46588
State,al,2025,36,2.02989,2.02989,,,0,,,,887,101,43697
State,al,2025,37,1.56386,1.56386,,,0,,,,701,100,44825
State,al,2025,38,1.50374,1.50374,,,0,,,,645,99,42893
State,al,2025,39,1.4825,1.4825,,,0,,,,628,99,42361
State,al,2025,40,1.49801,1.49801,,,0,,,,658,103,43925
State,al,2025,41,1.53901,1.53901,,,0,,,,607,100,39441
State,al,2025,42,1.56023,1.56023,,,0,,,,666,101,42686
State,al,2025,43,1.45874,1.45874,,,0,,,,590,102,40446
State,al,2025,44,1.59412,1.59412,,,0,,,,635,101,39834
State,al,2025,45,1.97623,1.97623,,,0,,,,848,103,42910
State,al,2025,46,2.00739,2.00739,,,0,,,,853,102,42493
State,ar,2010,40,0.696056,0.696056,,,0,,,,18,15,2586
State,ar,2010,41,0.674157,0.674157,,,0,,,,18,14,2670
State,ar,2010,42,0.514217,0.514217,,,0,,,,17,16,3306
State,ar,2010,43,0.41365,0.41365,,,0,,,,12,14,2901
State,ar,2010,44,1.09028,1.09028,,,0,,,,57,19,5228
State,ar,2010,45,1.19736,1.19736,,,0,,,,58,17,4844
State,ar,2010,46,1.55462,1.55462,,,0,,,,74,18,4760
State,ar,2010,47,2.02599,2.02599,,,0,,,,53,17,2616
State,ar,2010,48,1.39295,1.39295,,,0,,,,62,18,4451
State,ar,2010,49,1.02064,1.02064,,,0,,,,44,17,4311
State,ar,2010,50,2.10551,2.10551,,,0,,,,89,18,4227
State,ar,2010,51,3.61163,3.61163,,,0,,,,77,15,2132
State,ar,2010,52,2.5771,2.5771,,,0,,,,61,16,2367
State,ar,2011,1,3.36738,3.36738,,,0,,,,122,15,3623
State,ar,2011,2,4.84672,4.84672,,,0,,,,166,14,3425
State,ar,2011,3,6.77669,6.77669,,,0,,,,271,16,3999
State,ar,2011,4,7.29689,7.29689,,,0,,,,335,16,4591
State,ar,2011,5,6.48838,6.48838,,,0,,,,296,18,4562
State,ar,2011,6,8.08052,8.08052,,,0,,,,285,16,3527
State,ar,2011,7,8.18854,8.18854,,,0,,,,410,17,5007
State,ar,2011,8,6.03429,6.03429,,,0,,,,271,15,4491
State,ar,2011,9,6.93537,6.93537,,,0,,,,308,15,4441
State,ar,2011,10,2.61015,2.61015,,,0,,,,109,15,4176
State,ar,2011,11,3.26913,3.26913,,,0,,,,129,16,3946
State,ar,2011,12,2.31362,2.31362,,,0,,,,63,14,2723
State,ar,2011,13,1.66325,1.66325,,,0,,,,65,14,3908
State,ar,2011,14,0.850906,0.850906,,,0,,,,23,14,2703
State,ar,2011,15,0.438757,0.438757,,,0,,,,12,13,2735
State,ar,2011,16,0.675676,0.675676,,,0,,,,18,14,2664
State,ar,2011,17,0.455754,0.455754,,,0,,,,12,13,2633
State,ar,2011,18,0.630347,0.630347,,,0,,,,14,13,2221
State,ar,2011,19,0.711744,0.711744,,,0,,,,10,10,1405
State,ar,2011,20,0.520382,0.520382,,,0,,,,6,8,1153
State,ar,2011,21,1.03627,1.03627,,,0,,,,12,8,1158
State,ar,2011,22,0.939306,0.939306,,,0,,,,13,9,1384
State,ar,2011,23,0.686642,0.686642,,,0,,,,11,6,1602
State,ar,2011,24,0.926999,0.926999,,,0,,,,8,5,863
State,ar,2011,25,0.393185,0.393185,,,0,,,,3,3,763
State,ar,2011,26,0.4329,0.4329,,,0,,,,3,3,693
State,ar,2011,27,0.260417,0.260417,,,0,,,,2,4,768
State,ar,2011,28,0.260417,0.260417,,,0,,,,2,3,768
State,ar,2011,29,0.0,0.0,,,0,,,,0,3,811
State,ar,2011,30,0.127065,0.127065,,,0,,,,1,3,787
State,ar,2011,31,0.0,0.0,,,0,,,,0,2,458
State,ar,2011,32,0.753012,0.753012,,,0,,,,5,3,664
State,ar,2011,33,0.380228,0.380228,,,0,,,,2,2,526
State,ar,2011,34,0.576369,0.576369,,,0,,,,6,3,1041
State,ar,2011,35,0.663507,0.663507,,,0,,,,7,3,1055
State,ar,2011,36,0.914286,0.914286,,,0,,,,8,3,875
State,ar,2011,37,1.09671,1.09671,,,0,,,,11,3,1003
State,ar,2011,38,0.827206,0.827206,,,0,,,,9,3,1088
State,ar,2011,39,0.498008,0.498008,,,0,,,,5,3,1004
State,ar,2011,40,0.753348,0.753348,,,0,,,,27,18,3584
State,ar,2011,41,0.866406,0.866406,,,0,,,,31,18,3578
State,ar,2011,42,1.30332,1.30332,,,0,,,,55,20,4220
State,ar,2011,43,1.00068,1.00068,,,0,,,,44,20,4397
State,ar,2011,44,1.27136,1.27136,,,0,,,,61,21,4798
State,ar,2011,45,1.37662,1.37662,,,0,,,,67,21,4867
State,ar,2011,46,1.30236,1.30236,,,0,,,,74,22,5682
State,ar,2011,47,1.60684,1.60684,,,0,,,,47,21,2925
State,ar,2011,48,1.8759,1.8759,,,0,,,,104,23,5544
State,ar,2011,49,1.56684,1.56684,,,0,,,,79,22,5042
State,ar,2011,50,1.43531,1.43531,,,0,,,,70,22,4877
State,ar,2011,51,1.94252,1.94252,,,0,,,,73,21,3758
State,ar,2011,52,1.81371,1.81371,,,0,,,,59,22,3253
State,ar,2012,1,1.75685,1.75685,,,0,,,,75,22,4269
State,ar,2012,2,1.83187,1.83187,,,0,,,,90,21,4913
State,ar,2012,3,1.84231,1.84231,,,0,,,,93,21,5048
State,ar,2012,4,2.12689,2.12689,,,0,,,,118,21,5548
State,ar,2012,5,1.37882,1.37882,,,0,,,,78,21,5657
State,ar,2012,6,2.49863,2.49863,,,0,,,,137,21,5483
State,ar,2012,7,2.21891,2.21891,,,0,,,,119,21,5363
State,ar,2012,8,2.59587,2.59587,,,0,,,,132,20,5085
State,ar,2012,9,3.32388,3.32388,,,0,,,,164,19,4934
State,ar,2012,10,4.70283,4.70283,,,0,,,,254,20,5401
State,ar,2012,11,6.04436,6.04436,,,0,,,,327,20,5410
State,ar,2012,12,3.76876,3.76876,,,0,,,,118,18,3131
State,ar,2012,13,1.87587,1.87587,,,0,,,,81,18,4318
State,ar,2012,14,1.44578,1.44578,,,0,,,,66,18,4565
State,ar,2012,15,1.10435,1.10435,,,0,,,,49,18,4437
State,ar,2012,16,0.755996,0.755996,,,0,,,,29,16,3836
State,ar,2012,17,0.808369,0.808369,,,0,,,,34,16,4206
State,ar,2012,18,0.744879,0.744879,,,0,,,,28,15,3759
State,ar,2012,19,1.14943,1.14943,,,0,,,,37,14,3219
State,ar,2012,20,1.05622,1.05622,,,0,,,,31,13,2935
State,ar,2012,21,0.505689,0.505689,,,0,,,,16,13,3164
State,ar,2012,22,0.590967,0.590967,,,0,,,,14,11,2369
State,ar,2012,23,0.0733138,0.0733138,,,0,,,,1,6,1364
State,ar,2012,24,0.0,0.0,,,0,,,,0,6,1398
State,ar,2012,25,0.160686,0.160686,,,0,,,,3,7,1867
State,ar,2012,26,0.199734,0.199734,,,0,,,,3,6,1502
State,ar,2012,27,0.0,0.0,,,0,,,,0,3,780
State,ar,2012,28,0.0,0.0,,,0,,,,0,4,1172
State,ar,2012,29,0.0,0.0,,,0,,,,0,4,1203
State,ar,2012,30,0.212917,0.212917,,,0,,,,3,5,1409
State,ar,2012,31,0.806452,0.806452,,,0,,,,5,3,620
State,ar,2012,32,0.431034,0.431034,,,0,,,,3,3,696
State,ar,2012,33,0.0,0.0,,,0,,,,0,1,244
State,ar,2012,34,0.0,0.0,,,0,,,,0,3,816
State,ar,2012,35,0.0,0.0,,,0,,,,0,2,497
State,ar,2012,36,0.0,0.0,,,0,,,,0,2,433
State,ar,2012,37,0.0,0.0,,,0,,,,0,2,617
State,ar,2012,38,0.0,0.0,,,0,,,,0,2,511
State,ar,2012,39,0.431034,0.431034,,,0,,,,2,2,464
State,ar,2012,40,0.471698,0.471698,,,0,,,,14,17,2968
State,ar,2012,41,0.580955,0.580955,,,0,,,,23,20,3959
State,ar,2012,42,0.649734,0.649734,,,0,,,,33,20,5079
State,ar,2012,43,0.94605,0.94605,,,0,,,,37,18,3911
State,ar,2012,44,0.336178,0.336178,,,0,,,,13,19,3867
State,ar,2012,45,0.522689,0.522689,,,0,,,,22,20,4209
State,ar,2012,46,0.558988,0.558988,,,0,,,,19,20,3399
State,ar,2012,47,1.09307,1.09307,,,0,,,,35,21,3202
State,ar,2012,48,1.45013,1.45013,,,0,,,,74,23,5103
State,ar,2012,49,1.74494,1.74494,,,0,,,,94,23,5387
State,ar,2012,50,2.8537,2.8537,,,0,,,,142,23,4976
State,ar,2012,51,5.52285,5.52285,,,0,,,,197,22,3567
State,ar,2012,52,5.8592,5.8592,,,0,,,,134,22,2287
State,ar,2013,1,4.89199,4.89199,,,0,,,,154,21,3148
State,ar,2013,2,5.77181,5.77181,,,0,,,,301,22,5215
State,ar,2013,3,5.90369,5.90369,,,0,,,,293,20,4963
State,ar,2013,4,4.93274,4.93274,,,0,,,,231,19,4683
State,ar,2013,5,3.94113,3.94113,,,0,,,,158,18,4009
State,ar,2013,6,2.82872,2.82872,,,0,,,,91,16,3217
State,ar,2013,7,2.08218,2.08218,,,0,,,,75,17,3602
State,ar,2013,8,1.34731,1.34731,,,0,,,,45,16,3340
State,ar,2013,9,1.46972,1.46972,,,0,,,,50,15,3402
State,ar,2013,10,1.78891,1.78891,,,0,,,,40,10,2236
State,ar,2013,11,1.41136,1.41136,,,0,,,,41,12,2905
State,ar,2013,12,1.34111,1.34111,,,0,,,,23,12,1715
State,ar,2013,13,0.930899,0.930899,,,0,,,,26,12,2793
State,ar,2013,14,0.398248,0.398248,,,0,,,,10,11,2511
State,ar,2013,15,0.518379,0.518379,,,0,,,,11,9,2122
State,ar,2013,16,0.270514,0.270514,,,0,,,,6,9,2218
